Namespace(bs=48, fold=3, gpu=6, lr=0.001, name='0817')
~~~~~~~~~~~~ fold 3 ~~~~~~~~~~~~
raw train:68003 -- raw val:17000
train:68003 --- val:17000
epoch | train loss |  valid loss |  1JHC,   2JHC,   3JHC,   1JHN,   2JHN,   3JHN,   2JHH,   3JHH  |  log_mae  |  time 
 155  | -1.6070 | -1.4733 | -0.7580, -1.6056, -1.4491, -0.9754,-1.8587,-1.9204,-1.9155,-1.7499 | -1.5291 | 11 hr 32 min 
 156  | -1.6128 | -1.4848 | -0.7996, -1.5975, -1.4446, -0.9278,-1.8245,-1.9358,-1.9174,-1.7793 | -1.5283 | 11 hr 36 min 
 157 * | -1.6196 | -1.5094 | -0.8357, -1.5998, -1.4635, -0.9016,-1.8544,-1.9283,-1.9734,-1.7998 | -1.5446 | 11 hr 41 min 
 158  | -1.6204 | -1.5049 | -0.8398, -1.6069, -1.4485, -0.9568,-1.8472,-1.8946,-1.9167,-1.8070 | -1.5397 | 11 hr 45 min 
 159  | -1.6162 | -1.4359 | -0.6483, -1.5985, -1.4604, -0.9819,-1.8340,-1.8777,-1.8397,-1.8013 | -1.5052 | 11 hr 50 min 
 160  | -1.6233 | -1.4651 | -0.8162, -1.5880, -1.4238, -0.9456,-1.8029,-1.8602,-1.8058,-1.6902 | -1.4916 | 11 hr 54 min 
 161  | -1.6250 | -1.4447 | -0.6843, -1.5746, -1.4660, -0.8855,-1.8454,-1.9412,-1.8727,-1.7793 | -1.5061 | 11 hr 58 min 
 162  | -1.6142 | -1.4913 | -0.7960, -1.6095, -1.4651, -0.9150,-1.8092,-1.9421,-1.9108,-1.7647 | -1.5265 | 12 hr 03 min 
 163  | -1.6053 | -1.2735 | -0.5520, -1.4449, -1.2813, -0.5740,-1.6471,-1.7729,-1.6848,-1.5697 | -1.3158 | 12 hr 07 min 
 164  | -1.5230 | -1.4571 | -0.8228, -1.5582, -1.4378, -0.9097,-1.8418,-1.8918,-1.6841,-1.6952 | -1.4802 | 12 hr 12 min 
 165  | -1.6200 | -1.4979 | -0.8194, -1.6055, -1.4518, -0.9712,-1.8517,-1.9315,-1.9305,-1.7833 | -1.5431 | 12 hr 16 min 
 166  | -1.6312 | -1.4848 | -0.8211, -1.6020, -1.4300, -0.8682,-1.8512,-1.9307,-1.9477,-1.7302 | -1.5226 | 12 hr 21 min 
 167  | -1.6301 | -1.4940 | -0.7838, -1.6142, -1.4667, -0.9130,-1.8501,-1.9418,-1.9570,-1.7909 | -1.5397 | 12 hr 25 min 
 168 * | -1.6348 | -1.5126 | -0.8428, -1.6077, -1.4628, -0.9951,-1.8784,-1.9367,-1.9742,-1.7824 | -1.5600 | 12 hr 30 min 
 169  | -1.6308 | -1.4695 | -0.7632, -1.5870, -1.4306, -0.9157,-1.8211,-1.9135,-1.9892,-1.7667 | -1.5234 | 12 hr 34 min 
 170  | -1.6337 | -1.5102 | -0.8331, -1.6112, -1.4629, -0.8442,-1.8570,-1.9456,-1.9761,-1.7932 | -1.5404 | 12 hr 39 min 
 171  | -1.6349 | -1.4371 | -0.7167, -1.5817, -1.4308, -0.9871,-1.8290,-1.9106,-1.7286,-1.7695 | -1.4942 | 12 hr 43 min 
 172  | -1.6357 | -1.5021 | -0.8135, -1.6039, -1.4611, -0.9393,-1.8715,-1.9360,-1.9817,-1.7792 | -1.5483 | 12 hr 48 min 
 173  | -1.6399 | -1.4950 | -0.8360, -1.6184, -1.4664, -1.0065,-1.8891,-1.9005,-1.7047,-1.7669 | -1.5236 | 12 hr 52 min 
 174  | -1.6410 | -1.5169 | -0.8415, -1.6265, -1.4635, -0.9079,-1.8472,-1.9414,-1.9502,-1.8070 | -1.5481 | 12 hr 57 min 
 175  | -1.6444 | -1.4652 | -0.7477, -1.6082, -1.4664, -0.9072,-1.8645,-1.9371,-1.7091,-1.7950 | -1.5044 | 13 hr 01 min 
 176  | -1.6443 | -1.4585 | -0.6763, -1.6211, -1.4720, -0.8589,-1.8286,-1.9488,-1.9368,-1.7781 | -1.5151 | 13 hr 06 min 
 177 * | -1.6452 | -1.5198 | -0.8366, -1.6172, -1.4735, -1.0032,-1.8670,-1.9317,-1.9601,-1.8215 | -1.5638 | 13 hr 10 min 
 178  | -1.6470 | -1.5085 | -0.8215, -1.6206, -1.4763, -0.9115,-1.8662,-1.9254,-1.9212,-1.7872 | -1.5412 | 13 hr 15 min 
 179  | -1.6484 | -1.5159 | -0.8376, -1.6224, -1.4722, -0.9156,-1.8765,-1.9444,-1.9095,-1.8076 | -1.5482 | 13 hr 19 min 
 180  | -1.6508 | -1.5033 | -0.8233, -1.6231, -1.4685, -0.9301,-1.8702,-1.9139,-1.8195,-1.8075 | -1.5320 | 13 hr 23 min 
 181  | -1.6498 | -1.5094 | -0.8390, -1.6233, -1.4534, -1.0250,-1.8382,-1.9314,-1.9562,-1.7751 | -1.5552 | 13 hr 28 min 
 182  | -1.6479 | -1.4606 | -0.6553, -1.6293, -1.4784, -1.0095,-1.8209,-1.9414,-2.0019,-1.7889 | -1.5407 | 13 hr 32 min 
 183 * | -1.6531 | -1.4972 | -0.7572, -1.6170, -1.4740, -1.0334,-1.8527,-1.9538,-2.0062,-1.8182 | -1.5641 | 13 hr 37 min 
 184  | -1.6543 | -1.5164 | -0.8505, -1.5978, -1.4721, -0.9525,-1.8297,-1.9391,-1.9661,-1.8054 | -1.5517 | 13 hr 41 min 
 185  | -1.6557 | -1.5161 | -0.8336, -1.6183, -1.4769, -0.8983,-1.8620,-1.9602,-1.9408,-1.8054 | -1.5494 | 13 hr 46 min 
 186  | -1.6555 | -1.4849 | -0.7596, -1.5936, -1.4656, -1.0168,-1.8204,-1.9468,-1.9901,-1.7813 | -1.5468 | 13 hr 50 min 
 187  | -0.7976 | -1.0131 | -0.3999, -1.1266, -0.9959, -0.4031,-1.2748,-1.3825,-1.4424,-1.3399 | -1.0456 | 13 hr 55 min 
 188  | -1.3490 | -1.4401 | -0.7347, -1.5660, -1.4168, -0.9005,-1.7783,-1.8502,-1.8851,-1.7466 | -1.4848 | 13 hr 59 min 
 189  | -1.5844 | -1.4980 | -0.8212, -1.6149, -1.4421, -0.8770,-1.8586,-1.9204,-1.9475,-1.7870 | -1.5336 | 14 hr 04 min 
 190  | -1.6308 | -1.5050 | -0.8061, -1.6184, -1.4652, -0.9618,-1.8431,-1.9480,-1.9890,-1.7993 | -1.5538 | 14 hr 08 min 
 191  | -1.6418 | -1.5026 | -0.8074, -1.6170, -1.4662, -0.9328,-1.8410,-1.9284,-1.9445,-1.7998 | -1.5421 | 14 hr 13 min 
 192  | -1.6332 | -1.5077 | -0.8302, -1.6175, -1.4665, -0.9571,-1.8745,-1.9463,-1.9634,-1.7558 | -1.5514 | 14 hr 17 min 
 193  | -1.6493 | -1.5056 | -0.8128, -1.6222, -1.4764, -0.9164,-1.8654,-1.9448,-1.9064,-1.7722 | -1.5396 | 14 hr 21 min 
 194  | -1.6552 | -1.5096 | -0.8485, -1.6179, -1.4678, -0.7442,-1.8476,-1.9648,-1.9141,-1.7657 | -1.5213 | 14 hr 26 min 
 195  | -1.6570 | -1.5116 | -0.7926, -1.6342, -1.4829, -0.8254,-1.8728,-1.9457,-1.9914,-1.8066 | -1.5440 | 14 hr 30 min 
 196  | -1.6584 | -1.4859 | -0.7416, -1.5995, -1.4826, -1.0064,-1.8802,-1.9408,-1.9918,-1.7858 | -1.5536 | 14 hr 35 min 
 197  | -1.6570 | -1.5149 | -0.8141, -1.6102, -1.4813, -0.9458,-1.8779,-1.9501,-1.9967,-1.8148 | -1.5614 | 14 hr 39 min 
 198  | -1.6551 | -1.4934 | -0.8240, -1.6148, -1.4397, -1.0130,-1.8471,-1.9198,-1.8989,-1.7688 | -1.5408 | 14 hr 44 min 
 199  | -1.6617 | -1.5286 | -0.8397, -1.6313, -1.4857, -0.9193,-1.8764,-1.9493,-1.9622,-1.8272 | -1.5614 | 14 hr 48 min 
