Namespace(bs=48, fold=4, gpu=7, lr=0.001, name='0817')
~~~~~~~~~~~~ fold 4 ~~~~~~~~~~~~
raw train:68003 -- raw val:17000
train:68003 --- val:17000
epoch | train loss |  valid loss |  1JHC,   2JHC,   3JHC,   1JHN,   2JHN,   3JHN,   2JHH,   3JHH  |  log_mae  |  time 
 29  * | -1.2467 | -1.3300 | -0.7345, -1.4940, -1.3606, -0.4667,-1.6212,-1.7513,-1.6888,-1.8059 | -1.3654 |  2 hr 13 min 
 30  * | -1.2549 | -1.3392 | -0.7690, -1.4817, -1.3499, -0.6862,-1.5659,-1.7605,-1.6750,-1.7745 | -1.3828 |  2 hr 17 min 
 31  * | -1.2649 | -1.3478 | -0.7025, -1.5223, -1.3897, -0.5833,-1.6538,-1.7774,-1.7538,-1.8147 | -1.3997 |  2 hr 22 min 
 32   | -1.2709 | -1.3160 | -0.7095, -1.4077, -1.3900, -0.5244,-1.6353,-1.7427,-1.7067,-1.7578 | -1.3593 |  2 hr 26 min 
 33   | -1.2782 | -1.3102 | -0.5750, -1.5289, -1.4043, -0.6405,-1.5777,-1.8016,-1.7279,-1.8066 | -1.3828 |  2 hr 31 min 
 34   | -1.2858 | -1.3330 | -0.6594, -1.5086, -1.4162, -0.6402,-1.6810,-1.7631,-1.7065,-1.7685 | -1.3929 |  2 hr 35 min 
 35  * | -1.2922 | -1.3822 | -0.7902, -1.5321, -1.4016, -0.6247,-1.6563,-1.7756,-1.7780,-1.8135 | -1.4215 |  2 hr 40 min 
 36   | -1.3014 | -1.3082 | -0.6751, -1.5105, -1.3795, -0.4117,-1.6631,-1.7899,-1.7118,-1.6668 | -1.3511 |  2 hr 44 min 
 37   | -1.3055 | -1.3152 | -0.6178, -1.4947, -1.3985, -0.4740,-1.6588,-1.7675,-1.7522,-1.7996 | -1.3704 |  2 hr 49 min 
 38   | -1.3094 | -1.3780 | -0.7699, -1.5316, -1.4323, -0.4549,-1.6577,-1.8047,-1.7952,-1.8020 | -1.4060 |  2 hr 53 min 
 39   | -1.3110 | -1.3755 | -0.7772, -1.5484, -1.3893, -0.6298,-1.6370,-1.7797,-1.7628,-1.7978 | -1.4152 |  2 hr 58 min 
 40   | -1.3198 | -1.3612 | -0.7638, -1.4574, -1.4224, -0.5832,-1.6664,-1.8236,-1.7047,-1.8313 | -1.4066 |  3 hr 02 min 
 41  * | -1.3247 | -1.3845 | -0.7533, -1.5514, -1.4292, -0.6938,-1.6173,-1.7801,-1.7103,-1.8461 | -1.4227 |  3 hr 07 min 
 42   | -1.3311 | -1.3666 | -0.7029, -1.5445, -1.4284, -0.6690,-1.6723,-1.7999,-1.7409,-1.8137 | -1.4215 |  3 hr 11 min 
 43  * | -1.3387 | -1.3916 | -0.7838, -1.5697, -1.4094, -0.6850,-1.6853,-1.8367,-1.7806,-1.7742 | -1.4406 |  3 hr 16 min 
 44  * | -1.3444 | -1.4086 | -0.8044, -1.5618, -1.4420, -0.6927,-1.7047,-1.8431,-1.7515,-1.8356 | -1.4545 |  3 hr 20 min 
 45   | -1.3497 | -1.4106 | -0.8131, -1.5593, -1.4243, -0.6287,-1.6675,-1.8244,-1.7898,-1.8538 | -1.4451 |  3 hr 25 min 
 46   | -1.3522 | -1.4077 | -0.8072, -1.5579, -1.4534, -0.6773,-1.6337,-1.8144,-1.6975,-1.8271 | -1.4336 |  3 hr 29 min 
 47  * | -1.3587 | -1.4233 | -0.7993, -1.5728, -1.4623, -0.7701,-1.6468,-1.8573,-1.8082,-1.8652 | -1.4727 |  3 hr 33 min 
 48   | -1.3642 | -1.4135 | -0.8282, -1.5652, -1.4465, -0.7649,-1.7036,-1.7902,-1.7072,-1.8161 | -1.4527 |  3 hr 38 min 
 49   | -1.3675 | -1.4308 | -0.8462, -1.5707, -1.4626, -0.6411,-1.6708,-1.8354,-1.7776,-1.8434 | -1.4560 |  3 hr 42 min 
 50   | -1.3711 | -1.3826 | -0.7544, -1.5553, -1.4363, -0.7278,-1.6396,-1.8426,-1.6117,-1.8333 | -1.4251 |  3 hr 47 min 
 51   | -1.3790 | -1.4229 | -0.8195, -1.5898, -1.4442, -0.7019,-1.7326,-1.8461,-1.7325,-1.8525 | -1.4649 |  3 hr 51 min 
 52   | -1.3807 | -1.3983 | -0.7356, -1.5999, -1.4123, -0.6042,-1.6984,-1.8502,-1.8495,-1.8742 | -1.4530 |  3 hr 56 min 
 53   | -1.3852 | -1.4260 | -0.8196, -1.5846, -1.4727, -0.8109,-1.5957,-1.8243,-1.8305,-1.7639 | -1.4628 |  4 hr 00 min 
 54   | -1.3899 | -1.3817 | -0.6510, -1.5735, -1.4766, -0.7197,-1.7261,-1.8714,-1.8550,-1.8485 | -1.4652 |  4 hr 05 min 
 55  * | -1.3923 | -1.4506 | -0.8393, -1.5710, -1.4884, -0.7177,-1.7197,-1.8568,-1.8397,-1.8938 | -1.4908 |  4 hr 09 min 
 56   | -1.3967 | -1.3475 | -0.5847, -1.5942, -1.4768, -0.7463,-1.6600,-1.8640,-1.6994,-1.8425 | -1.4335 |  4 hr 13 min 
 57   | -1.4025 | -1.4306 | -0.7937, -1.6058, -1.4572, -0.7789,-1.7188,-1.8761,-1.7580,-1.8771 | -1.4832 |  4 hr 18 min 
 58  * | -1.4034 | -1.4712 | -0.8678, -1.6078, -1.4766, -0.7869,-1.7028,-1.8699,-1.8866,-1.9097 | -1.5135 |  4 hr 22 min 
 59   | -1.4091 | -1.4541 | -0.8801, -1.5919, -1.4705, -0.5106,-1.7298,-1.8554,-1.8905,-1.8423 | -1.4714 |  4 hr 27 min 
 60   | -1.4030 | -1.4044 | -0.8089, -1.5752, -1.4680, -0.3170,-1.7308,-1.8518,-1.7469,-1.7807 | -1.4099 |  4 hr 31 min 
 61   | -1.4006 | -1.4331 | -0.7377, -1.6108, -1.4876, -0.6739,-1.7308,-1.8879,-1.8687,-1.9012 | -1.4873 |  4 hr 35 min 
 62   | -1.4169 | -1.4748 | -0.8780, -1.6126, -1.4910, -0.7565,-1.7439,-1.8438,-1.8157,-1.9147 | -1.5070 |  4 hr 40 min 
 63   | -1.4218 | -1.4594 | -0.8702, -1.6128, -1.4677, -0.6610,-1.6914,-1.8721,-1.8452,-1.8889 | -1.4887 |  4 hr 44 min 
 64  * | -1.4245 | -1.4796 | -0.8781, -1.6160, -1.4741, -0.7991,-1.7415,-1.8856,-1.8754,-1.9245 | -1.5243 |  4 hr 49 min 
 65   | -1.4284 | -1.4319 | -0.8075, -1.5936, -1.4669, -0.8091,-1.7088,-1.8580,-1.8288,-1.8091 | -1.4852 |  4 hr 53 min 
 66   | -1.4296 | -1.4779 | -0.8651, -1.6463, -1.4848, -0.5924,-1.7445,-1.8977,-1.8938,-1.9275 | -1.5065 |  4 hr 58 min 
 67   | -1.4324 | -1.4712 | -0.8820, -1.5958, -1.4964, -0.6941,-1.7384,-1.8919,-1.8727,-1.8458 | -1.5021 |  5 hr 02 min 
 68   | -1.4379 | -1.4688 | -0.8805, -1.6278, -1.4878, -0.7631,-1.7038,-1.8902,-1.8769,-1.8101 | -1.5050 |  5 hr 07 min 
 69   | -1.4405 | -1.4721 | -0.8613, -1.6267, -1.4990, -0.8313,-1.7388,-1.8629,-1.8305,-1.8566 | -1.5134 |  5 hr 11 min 
 70   | -1.4442 | -1.4453 | -0.7813, -1.6294, -1.4961, -0.6447,-1.7583,-1.8824,-1.8104,-1.9099 | -1.4891 |  5 hr 16 min 
 71  * | -1.4448 | -1.4911 | -0.8778, -1.6430, -1.4992, -0.8466,-1.7168,-1.8984,-1.8938,-1.9073 | -1.5354 |  5 hr 20 min 
 72   | -1.4496 | -1.4630 | -0.7618, -1.6450, -1.5134, -0.8087,-1.7424,-1.9081,-1.8854,-1.9192 | -1.5230 |  5 hr 24 min 
 73  * | -1.4545 | -1.5090 | -0.9082, -1.6291, -1.5260, -0.7702,-1.7620,-1.9296,-1.9134,-1.9262 | -1.5456 |  5 hr 29 min 
 74   | -1.4416 | -1.4564 | -0.8528, -1.6021, -1.4708, -0.7558,-1.7246,-1.8570,-1.8206,-1.8694 | -1.4942 |  5 hr 33 min 
 75   | -1.4492 | -1.4587 | -0.8287, -1.6148, -1.5200, -0.5276,-1.7681,-1.8882,-1.8482,-1.8807 | -1.4845 |  5 hr 38 min 
 76   | -1.4527 | -1.4455 | -0.7107, -1.6450, -1.5087, -0.8678,-1.6684,-1.9099,-1.9181,-1.9358 | -1.5206 |  5 hr 42 min 
 77   | -1.4616 | -1.4826 | -0.8600, -1.6584, -1.5130, -0.6870,-1.6560,-1.9055,-1.8018,-1.9378 | -1.5024 |  5 hr 47 min 
 78   | -1.4646 | -1.4907 | -0.8731, -1.6487, -1.5195, -0.7141,-1.7953,-1.9016,-1.8546,-1.9025 | -1.5262 |  5 hr 51 min 
 79   | -1.4676 | -1.4771 | -0.8048, -1.6600, -1.5053, -0.8096,-1.7360,-1.9430,-1.9007,-1.9229 | -1.5353 |  5 hr 56 min 
 80   | -1.4692 | -1.5069 | -0.9212, -1.6475, -1.5106, -0.8389,-1.7496,-1.9201,-1.9086,-1.8647 | -1.5451 |  6 hr 00 min 
 81   | -1.4737 | -1.4997 | -0.8511, -1.6649, -1.5192, -0.7261,-1.7392,-1.9285,-1.9639,-1.9285 | -1.5402 |  6 hr 04 min 
 82   | -1.4098 | -1.4396 | -0.8570, -1.5713, -1.4595, -0.6814,-1.5765,-1.8386,-1.8567,-1.8598 | -1.4626 |  6 hr 09 min 
 83   | -1.4638 | -1.4621 | -0.8004, -1.6404, -1.5087, -0.6562,-1.7623,-1.9088,-1.8036,-1.9217 | -1.5003 |  6 hr 13 min 
 84  * | -1.4798 | -1.5037 | -0.8773, -1.6384, -1.5387, -0.9171,-1.7724,-1.9213,-1.8924,-1.9052 | -1.5578 |  6 hr 18 min 
 85  * | -1.4691 | -1.5161 | -0.9164, -1.6529, -1.5223, -0.9077,-1.7730,-1.9113,-1.9116,-1.9241 | -1.5649 |  6 hr 22 min 
 86   | -1.4711 | -1.4763 | -0.8061, -1.6420, -1.5147, -0.8557,-1.7816,-1.8582,-1.9254,-1.9645 | -1.5435 |  6 hr 27 min 
 87   | -1.4747 | -1.4790 | -0.8896, -1.6439, -1.4988, -0.5079,-1.7450,-1.9151,-1.9030,-1.8455 | -1.4936 |  6 hr 31 min 
 88   | -1.4860 | -1.5203 | -0.9050, -1.6696, -1.5518, -0.8108,-1.7793,-1.9015,-1.9095,-1.9157 | -1.5554 |  6 hr 35 min 
 89  * | -1.4905 | -1.5279 | -0.9140, -1.6692, -1.5387, -0.9106,-1.7961,-1.8923,-1.9400,-1.9459 | -1.5759 |  6 hr 40 min 
 90   | -1.4918 | -1.5257 | -0.9241, -1.6604, -1.5450, -0.7716,-1.7276,-1.9395,-1.9554,-1.9043 | -1.5535 |  6 hr 44 min 
 91   | -1.4939 | -1.4843 | -0.8976, -1.6589, -1.4803, -0.7624,-1.7928,-1.9044,-1.6850,-1.9467 | -1.5160 |  6 hr 49 min 
 92   | -1.4982 | -1.5249 | -0.9311, -1.6743, -1.5129, -0.9053,-1.7886,-1.9212,-1.9841,-1.8856 | -1.5754 |  6 hr 53 min 
 93   | -1.5001 | -1.4820 | -0.8612, -1.6710, -1.4992, -0.7901,-1.7936,-1.9146,-1.9095,-1.7886 | -1.5285 |  6 hr 58 min 
 94   | -1.5024 | -1.5204 | -0.9056, -1.6765, -1.5322, -0.7762,-1.7695,-1.9437,-1.9188,-1.9042 | -1.5533 |  7 hr 02 min 
 95  * | -1.5052 | -1.5317 | -0.9224, -1.6783, -1.5248, -0.8886,-1.8041,-1.9295,-1.9720,-1.9238 | -1.5804 |  7 hr 06 min 
 96   | -1.5072 | -1.5007 | -0.9342, -1.6334, -1.5085, -0.7490,-1.7429,-1.9268,-1.8207,-1.9108 | -1.5283 |  7 hr 11 min 
 97   | -1.5091 | -1.5293 | -0.9355, -1.6769, -1.5512, -0.7662,-1.7903,-1.9489,-1.8821,-1.8962 | -1.5559 |  7 hr 15 min 
 98   | -1.5106 | -1.4941 | -0.8590, -1.6632, -1.5113, -0.5673,-1.7899,-1.9207,-1.9345,-1.9625 | -1.5260 |  7 hr 20 min 
 99   | -1.5134 | -1.4802 | -0.7972, -1.6697, -1.5456, -0.7764,-1.7937,-1.9490,-1.7395,-1.9491 | -1.5275 |  7 hr 24 min 
 100  | -1.4610 | -1.5301 | -0.9389, -1.6773, -1.5563, -0.6215,-1.7580,-1.9354,-1.9074,-1.9118 | -1.5383 |  7 hr 29 min 
 101  | -1.5016 | -1.5117 | -0.8968, -1.6612, -1.5158, -0.8459,-1.7756,-1.9160,-1.9568,-1.9006 | -1.5586 |  7 hr 33 min 
 102  | -1.4820 | -1.5218 | -0.9113, -1.6611, -1.5066, -0.8331,-1.7670,-1.8980,-1.9799,-1.9646 | -1.5652 |  7 hr 37 min 
 103  | -1.5160 | -1.5385 | -0.9381, -1.6764, -1.5498, -0.6853,-1.7748,-1.9274,-1.9271,-1.9808 | -1.5575 |  7 hr 42 min 
 104  | -1.5196 | -1.5325 | -0.9010, -1.6915, -1.5556, -0.8176,-1.7613,-1.9556,-1.9016,-1.9726 | -1.5696 |  7 hr 46 min 
 105  | -1.5246 | -1.4654 | -0.7293, -1.6773, -1.5488, -0.6561,-1.7714,-1.9239,-1.9499,-1.9360 | -1.5241 |  7 hr 51 min 
 106  | -1.5249 | -1.5342 | -0.9474, -1.6747, -1.5596, -0.6810,-1.8096,-1.8997,-1.9266,-1.9007 | -1.5499 |  7 hr 55 min 
 107  | -1.5281 | -1.4936 | -0.9082, -1.6684, -1.5180, -0.7391,-1.7741,-1.9462,-1.7020,-1.8562 | -1.5140 |  8 hr 00 min 
 108  | -1.5221 | -1.5329 | -0.8922, -1.6950, -1.5516, -0.7426,-1.8166,-1.9401,-1.9438,-1.9831 | -1.5706 |  8 hr 04 min 
 109  | -1.5310 | -1.5412 | -0.9534, -1.6721, -1.5570, -0.8310,-1.7675,-1.9413,-1.8468,-1.9549 | -1.5655 |  8 hr 08 min 
 110 * | -1.5353 | -1.5469 | -0.9459, -1.6843, -1.5447, -0.8168,-1.8273,-1.9080,-2.0042,-1.9418 | -1.5841 |  8 hr 13 min 
 111  | -1.5325 | -1.5217 | -0.8411, -1.6859, -1.5504, -0.8692,-1.7489,-1.9478,-1.9867,-2.0006 | -1.5788 |  8 hr 17 min 
 112  | -1.5344 | -1.5085 | -0.9046, -1.6695, -1.5650, -0.8279,-1.7776,-1.9366,-1.7325,-1.8603 | -1.5342 |  8 hr 22 min 
 113 * | -1.5377 | -1.5587 | -0.9419, -1.7001, -1.5734, -0.9042,-1.7559,-1.9350,-1.9604,-1.9812 | -1.5940 |  8 hr 26 min 
 114  | -1.5414 | -1.5396 | -0.9393, -1.6991, -1.5624, -0.6920,-1.8302,-1.9577,-1.9457,-1.8656 | -1.5615 |  8 hr 31 min 
 115  | -1.5421 | -1.5194 | -0.8698, -1.7072, -1.5461, -0.7785,-1.8242,-1.9569,-1.9766,-1.8391 | -1.5623 |  8 hr 35 min 
 116  | -1.5454 | -1.5279 | -0.8665, -1.7067, -1.5593, -0.9013,-1.7938,-1.9698,-1.8272,-1.9929 | -1.5772 |  8 hr 40 min 
 117 * | -1.5447 | -1.5628 | -0.9540, -1.6859, -1.5770, -0.8037,-1.8364,-1.9778,-1.9351,-1.9969 | -1.5958 |  8 hr 44 min 
 118  | -1.5490 | -1.5383 | -0.8716, -1.7043, -1.5744, -0.8245,-1.8151,-1.9495,-2.0123,-1.9753 | -1.5909 |  8 hr 49 min 
 119  | -1.5475 | -1.5515 | -0.9608, -1.6680, -1.5612, -0.9351,-1.8106,-1.9316,-1.9525,-1.9356 | -1.5944 |  8 hr 53 min 
 120  | -1.5504 | -1.5276 | -0.8394, -1.6923, -1.5838, -0.7936,-1.8005,-1.9426,-2.0123,-2.0025 | -1.5834 |  8 hr 57 min 
 121  | -1.5524 | -1.5390 | -0.8900, -1.7012, -1.5892, -0.8504,-1.7123,-1.9624,-1.8905,-1.9798 | -1.5720 |  9 hr 02 min 
 122 * | -1.5498 | -1.5629 | -0.9304, -1.6998, -1.5803, -0.8569,-1.8070,-1.9706,-2.0233,-1.9817 | -1.6063 |  9 hr 06 min 
 123 * | -1.5547 | -1.5720 | -0.9324, -1.7146, -1.5815, -0.8951,-1.8160,-1.9588,-2.0429,-1.9953 | -1.6171 |  9 hr 11 min 
 124  | -1.5532 | -1.5485 | -0.9751, -1.6998, -1.5337, -0.9171,-1.8422,-1.9279,-1.7489,-1.9913 | -1.5795 |  9 hr 15 min 
 125  | -1.5562 | -1.5598 | -0.9498, -1.6855, -1.5681, -0.8570,-1.8272,-1.9281,-1.9888,-1.9796 | -1.5980 |  9 hr 19 min 
 126  | -1.5587 | -1.5307 | -0.9498, -1.6963, -1.5570, -0.7424,-1.8280,-1.9590,-1.6326,-1.9801 | -1.5432 |  9 hr 24 min 
 127  | -1.5636 | -1.5721 | -0.9746, -1.7034, -1.5885, -0.8510,-1.8335,-1.9309,-1.9234,-1.9872 | -1.5990 |  9 hr 28 min 
 128  | -1.5605 | -1.5595 | -0.9475, -1.7142, -1.5619, -0.7823,-1.7973,-1.9301,-2.0061,-1.9666 | -1.5882 |  9 hr 33 min 
 129  | -1.5647 | -1.5201 | -0.8206, -1.7173, -1.5585, -0.7237,-1.8018,-1.9605,-2.0198,-2.0027 | -1.5756 |  9 hr 37 min 
 130 * | -1.5670 | -1.5654 | -0.9619, -1.6860, -1.5501, -0.9466,-1.8333,-1.9925,-2.0210,-1.9707 | -1.6203 |  9 hr 42 min 
 131  | -1.5692 | -1.5603 | -0.9392, -1.7023, -1.5788, -0.8974,-1.8546,-1.9908,-1.8452,-2.0128 | -1.6026 |  9 hr 46 min 
 132  | -1.5647 | -1.5428 | -0.8654, -1.7304, -1.5851, -0.8424,-1.8286,-1.9653,-1.8891,-2.0022 | -1.5886 |  9 hr 50 min 
 133 * | -1.5706 | -1.5852 | -0.9755, -1.7154, -1.5938, -0.9240,-1.8213,-1.9714,-1.9971,-1.9838 | -1.6228 |  9 hr 55 min 
 134  | -1.5732 | -1.5549 | -0.9187, -1.7030, -1.5781, -0.8521,-1.8295,-1.9592,-2.0192,-1.9149 | -1.5968 |  9 hr 59 min 
 135  | -1.5752 | -1.5563 | -0.9510, -1.7120, -1.5748, -0.7348,-1.7829,-1.9517,-1.9546,-1.9549 | -1.5771 | 10 hr 04 min 
 136  | -1.5746 | -1.5885 | -0.9764, -1.7327, -1.5853, -0.8636,-1.8298,-1.9407,-2.0288,-2.0095 | -1.6208 | 10 hr 08 min 
 137  | -1.5753 | -1.5849 | -0.9761, -1.7180, -1.5903, -0.8746,-1.8238,-1.9834,-2.0459,-1.9648 | -1.6221 | 10 hr 13 min 
 138  | -1.5733 | -1.5653 | -0.9595, -1.7099, -1.5953, -0.8001,-1.8381,-1.9889,-1.7981,-2.0140 | -1.5880 | 10 hr 17 min 
 139  | -1.5768 | -1.5497 | -0.9048, -1.7082, -1.5811, -0.8895,-1.7000,-2.0012,-1.9183,-1.9880 | -1.5864 | 10 hr 21 min 
 140  | -1.5815 | -1.5598 | -0.9500, -1.7288, -1.5575, -0.9209,-1.8199,-1.9395,-1.8518,-2.0176 | -1.5983 | 10 hr 26 min 
 141 * | -1.5824 | -1.5978 | -0.9861, -1.7304, -1.5991, -0.9184,-1.8409,-1.9876,-2.0164,-2.0165 | -1.6369 | 10 hr 30 min 
 142  | -1.5830 | -1.5594 | -0.9225, -1.7119, -1.5746, -0.8856,-1.8384,-1.9960,-2.0518,-1.9167 | -1.6122 | 10 hr 35 min 
 143  | -1.5853 | -1.5414 | -0.8524, -1.7257, -1.5817, -0.9064,-1.8563,-1.9838,-1.9542,-1.9577 | -1.6023 | 10 hr 39 min 
 144  | -1.5821 | -1.5600 | -0.9625, -1.6840, -1.5794, -0.7413,-1.8094,-1.9687,-2.0093,-1.9263 | -1.5851 | 10 hr 44 min 
 145  | -1.5784 | -1.5523 | -0.8771, -1.7154, -1.6010, -0.8981,-1.8229,-1.9773,-1.9003,-2.0178 | -1.6012 | 10 hr 48 min 
 146  | -1.5878 | -1.5517 | -0.8782, -1.7285, -1.6021, -0.6145,-1.8634,-1.9786,-1.9932,-2.0111 | -1.5837 | 10 hr 53 min 
 147  | -1.5893 | -1.5674 | -0.9557, -1.7167, -1.5584, -0.9130,-1.8400,-1.9746,-1.9790,-1.9837 | -1.6151 | 10 hr 57 min 
 148  | -1.5739 | -1.5138 | -0.7492, -1.7292, -1.5877, -0.9326,-1.8472,-1.9804,-2.0461,-1.9447 | -1.6021 | 11 hr 01 min 
 149 * | -1.5895 | -1.6020 | -1.0132, -1.7326, -1.5797, -0.9010,-1.8485,-1.9697,-2.0363,-2.0262 | -1.6384 | 11 hr 06 min 
 150  | -1.5933 | -1.5802 | -0.9641, -1.7008, -1.6003, -0.8408,-1.8309,-1.9685,-2.0154,-1.9736 | -1.6118 | 11 hr 10 min 
 151  | -1.5946 | -1.6008 | -0.9931, -1.7375, -1.6005, -0.7686,-1.8541,-1.9870,-2.0637,-2.0267 | -1.6289 | 11 hr 15 min 
 152  | -1.5944 | -1.5498 | -0.9220, -1.6995, -1.5906, -0.5362,-1.8362,-2.0044,-2.0042,-1.9816 | -1.5718 | 11 hr 19 min 
 153  | -1.5945 | -1.5671 | -0.9413, -1.7101, -1.5870, -0.8949,-1.8682,-1.9838,-1.9346,-1.9594 | -1.6099 | 11 hr 24 min 
 154  | -1.5925 | -1.5710 | -0.9744, -1.7110, -1.5661, -0.7631,-1.8001,-1.9407,-1.9948,-2.0165 | -1.5959 | 11 hr 28 min 
 155  | -1.5691 | -1.5636 | -0.9551, -1.7240, -1.5597, -0.9313,-1.8280,-1.9561,-1.9477,-1.9213 | -1.6029 | 11 hr 33 min 
 156  | -1.5920 | -1.5748 | -0.9387, -1.7289, -1.5978, -0.9012,-1.8610,-1.9749,-1.9451,-2.0023 | -1.6187 | 11 hr 37 min 
 157  | -0.8290 | -0.3633 | 0.1919 , -0.6144, -0.5363, 0.4735 ,-0.5080,-0.7877,-0.3129,-0.8367 | -0.3663 | 11 hr 42 min 
 158  | -0.9300 | -1.2820 | -0.7229, -1.4525, -1.3340, -0.4058,-1.4406,-1.5366,-1.6688,-1.7740 | -1.2919 | 11 hr 46 min 
 159  | -1.3622 | -1.4903 | -0.9209, -1.6392, -1.5247, -0.7577,-1.6902,-1.8173,-1.8041,-1.8938 | -1.5060 | 11 hr 50 min 
